Name|md5|Machine|SizeOfOptionalHeader|Characteristics|MajorLinkerVersion|MinorLinkerVersion|SizeOfCode|SizeOfInitializedData|SizeOfUninitializedData|AddressOfEntryPoint|BaseOfCode|BaseOfData|ImageBase|SectionAlignment|FileAlignment|MajorOperatingSystemVersion|MinorOperatingSystemVersion|MajorImageVersion|MinorImageVersion|MajorSubsystemVersion|MinorSubsystemVersion|SizeOfImage|SizeOfHeaders|CheckSum|Subsystem|DllCharacteristics|SizeOfStackReserve|SizeOfStackCommit|SizeOfHeapReserve|SizeOfHeapCommit|LoaderFlags|NumberOfRvaAndSizes|SectionsNb|SectionsMeanEntropy|SectionsMinEntropy|SectionsMaxEntropy|SectionsMeanRawsize|SectionsMinRawsize|SectionMaxRawsize|SectionsMeanVirtualsize|SectionsMinVirtualsize|SectionMaxVirtualsize|ImportsNbDLL|ImportsNb|ImportsNbOrdinal|ExportNb|ResourcesNb|ResourcesMeanEntropy|ResourcesMinEntropy|ResourcesMaxEntropy|ResourcesMeanSize|ResourcesMinSize|ResourcesMaxSize|LoadConfigurationSize|VersionInformationSize|packed|legitimate
AlfaDirectSignSetup.exe|2581bdb0b2638221cfa3d76a50cb4201|332|224|290|14|28|372224|413696|0|219803|4096|376832|4194304|4096|512|5|1|10|0|5|1|802816|1024|809442|2|33088|1048576|8192|1048576|4096|0|16|5|5.244082571732553|3.3533845802968147|6.654496800129654|157184.0|5120|389120|157874.4|5484|388824|9|197|4|2|124|2.904721464861279|0.0|7.873985542615647|3076.314516129032|2|256630|188|0|1|1
VeraCrypt Setup 1.23-Hotfix-2.exe|baf29ede049936800a0e8b182b02c42c|332|224|258|10|0|407040|10547200|0|308747|4096|413696|4194304|4096|512|5|1|0|0|5|1|11255808|1024|35845576|2|33088|1048576|4096|1048576|4096|0|16|5|5.563543304105631|3.276696853083086|6.768153550529204|2190848.0|13312|10395648|2248323.6|53698|10395572|1|141|0|0|136|4.9827376446473695|0.35025197015793214|7.988020298483224|76386.53676470589|90|953384|72|0|1|1
703f021c710d363f3ff07058cd216883f3d6085db6ba3e54e0d834d69b3bd9a4.exe|2e06a6e9859f16f5d96fe2e07775ba20|332|224|271|6|0|27136|186880|2048|13613|4096|32768|4194304|4096|512|4|0|6|0|4|0|561152|1024|705584|2|34112|1048576|4096|1048576|4096|0|16|5|4.0903764136765215|0.0|6.458398214928006|39936.0|0|165376|109124.2|5286|176152|7|165|1|0|15|4.027131642921714|2.488246327849667|5.299340634842322|10967.2|96|67624|0|0|0|0
63aac8d58ef1ac0b0e6a09a43c749643f694d83e68aaf144e77675de198e339f.exe|cd27ed9263c228d853f4284b59051f62|332|224|271|6|0|27136|186880|2048|13613|4096|32768|4194304|4096|512|4|0|6|0|4|0|507904|1024|306856|2|34112|1048576|4096|1048576|4096|0|16|5|4.347757741704288|0.0|6.458398214928006|36147.2|0|146432|98692.2|5286|176152|7|165|1|0|13|4.16447493434739|2.488246327849667|7.990165572115252|11169.461538461539|90|67624|0|0|0|0
7dabe14897ddff2206ab44a43f56872ff90e1fb72bd336fce92473adbf2ccb4a.exe|ee6bc84f76ac7603042e03768e1a9234|332|224|258|11|0|1281536|2048|0|1289550|8192|1294336|4194304|8192|512|4|0|0|0|4|0|1310720|512|0|2|34112|1048576|4096|1048576|4096|0|16|3|3.859783604991797|0.10191042566270775|7.784878744232042|427861.3333333333|512|1281536|427536.0|12|1281364|1|1|0|0|2|4.068470913330671|3.1358250129861562|5.0011168136751865|531.0|490|572|0|0|1|0
999e8466a0d2f8e3650f0cd45e11e5601068569bd4e912b057634a21e590051c.exe|eaced76d5215ebc207f63522c4dc2d95|332|224|258|8|0|28160|271360|0|36238|8192|0|4194304|8192|512|4|0|0|0|4|0|327680|512|0|2|34112|1048576|4096|1048576|4096|0|16|3|3.5977143714227497|0.08153941234324169|6.072415839359827|99840.0|512|270848|99540.0|12|270556|1|1|0|0|2|3.0248740413997126|1.419035274338866|4.63071280846056|135198.0|20|270376|0|0|1|0
feeef09549843be4f250bb38eec930345e6b0d250d3e6602359297401735813c.exe|ab0169e7cab801d08aa3a723a3500678|332|224|258|80|0|690176|172544|0|697982|8192|704512|4194304|8192|512|4|0|0|0|4|0|884736|512|0|2|34112|1048576|4096|1048576|4096|0|16|3|3.9875415866299417|0.10191042566270775|7.215761991533455|287573.3333333333|512|690176|287221.3333333333|12|689796|1|1|0|0|12|4.542767727558128|2.5468310972900126|7.89681816709696|14263.333333333334|132|67624|0|0|1|0
55cd3cba88631fb115cc00b71a33ef3821379ac2a25c060e2bd33da0e60e5714.exe|97deffea3b65e3ae7992e3a659dc9f58|34404|240|8226|12|0|380928|314368|0|210652|4096|0|6442450944|4096|512|6|0|0|0|6|0|708608|1024|0|2|288|1048576|4096|1048576|4096|0|16|6|5.604203529502879|3.8638293765242397|7.775067258642137|114005.33333333333|4096|380928|115575.83333333333|3700|380675|3|104|0|129|3|5.0859715203696165|2.566961045565863|7.779338999807882|55119.0|112|164864|112|0|0|0
db54f1ba3c63ba88583f915a8f97f9da3f0029d80440c02135d1669909d18791.exe|14e55b06d6fb7fcdcd25a6c3501ef273|332|224|258|48|0|475771|1428|0|483957|8192|491520|4194304|8192|512|4|0|0|0|4|0|507904|512|0|3|34144|1048576|4096|1048576|4096|0|16|3|3.718475663350644|0.10191042566270775|7.800178617588996|159402.66666666666|512|476160|159066.33333333334|12|475771|1|1|0|0|1|3.532637853701352|3.532637853701352|3.532637853701352|1328.0|1328|1328|0|0|1|0
2de305d7fcaa9ba0db34a1d9b7d1e40dd6c5b0a9a306ce5be2f5927e89c2ad94.exe|9c29d60fa121e674a3cbf38da2de0e54|332|224|258|48|0|5632|167424|0|13438|8192|0|4194304|8192|512|4|0|0|0|6|0|196608|512|0|2|34144|1048576|4096|1048576|4096|0|16|3|2.784370124617377|0.08153941234324169|5.304859961846385|57685.333333333336|512|166912|57392.0|12|166912|1|1|0|0|12|3.5057512856225714|2.1949907873962298|7.524913746410776|13849.666666666666|132|67624|0|0|1|0
6dd8e2d9b429498000d89f979272ca78f77b089090e7e4d158be36aae116d28b.exe|fe4e99ca92c508ca843dc746de7bf521|332|224|258|8|0|35840|1536|0|43998|8192|49152|4194304|8192|512|4|0|0|0|4|0|65536|512|0|2|34112|1048576|4096|1048576|4096|0|16|3|3.5534778407481955|0.08153941234324169|5.61012245037692|12458.666666666666|512|35840|12133.333333333334|12|35812|1|1|0|0|1|4.968013380130765|4.968013380130765|4.968013380130765|487.0|487|487|0|0|1|0
7428eb03a8cddaa829d21d0c1153feee3ed742ea6ebbf0532e3b7d6af29bc0e4.exe|35635c07fe9b3c5b49932773258103b6|332|224|258|80|0|597504|2048|0|605358|8192|606208|4194304|8192|512|4|0|0|0|4|0|622592|512|0|2|34112|1048576|4096|1048576|4096|0|16|3|3.765683889073598|0.10191042566270775|7.015920685574839|199850.66666666666|512|597504|199562.66666666666|12|597172|1|1|0|0|2|4.156061134900203|3.3110054561252196|5.0011168136751865|671.0|490|852|0|0|1|0
29372ef20086423e80fecb84a9ad7980f781433772c6d05f3134037ab819badc.exe|669a5b5d993f472a4ab68e4405649fde|332|224|291|9|0|104448|355840|0|52527|4096|110592|4194304|4096|512|5|0|0|0|5|0|479232|1024|146427|2|32768|1048576|4096|1048576|4096|0|16|4|6.113185245417227|3.2625868398009703|7.998689422202907|115072.0|5632|322048|116605.0|12480|321640|3|94|0|0|4|5.306949257908691|3.2897001055504966|7.999480112409081|80335.75|32|319977|72|0|1|0
0882aaf40d53091438bbf9523d43aeb448e2c01fd786f3b66a7abe19490e8c42.exe|29b20ab924714519344f0bb477b0b37d|332|224|258|48|0|444928|2048|0|452950|8192|458752|4194304|8192|512|4|0|0|0|4|0|475136|512|0|2|34112|1048576|4096|1048576|4096|0|16|3|3.444127579885062|0.10191042566270775|7.821750490972717|148992.0|512|444928|148644.0|12|444852|1|1|0|0|1|3.31035892596767|3.31035892596767|3.31035892596767|976.0|976|976|0|0|0|0
0e7aa69148a44b8bd5ffb7b2e6758a46124b13d61eb37fb9f9a0ed5070c8cea4.exe|28045eb9b7f07b0800597dd0b4f88da5|332|224|258|80|0|659968|2048|0|668030|8192|671744|4194304|8192|512|4|0|0|0|4|0|688128|512|0|2|34112|1048576|4096|1048576|4096|0|16|3|3.8060172119790288|0.10191042566270775|7.160137511144429|220672.0|512|659968|220450.66666666666|12|659844|1|1|0|0|2|4.154551777635607|3.3079867415960287|5.0011168136751865|667.0|490|844|0|0|1|0
ec9a5f5033e8421fe260cb9ad30f2cb4d83ff5bb09a9a45593f2267d9bb495eb.exe|e4e57d6cb2b3fa7432468259f6a30784|332|224|258|48|0|698620|2048|0|706806|8192|712704|4194304|8192|512|4|0|0|0|4|0|729088|512|0|2|34144|1048576|4096|1048576|4096|0|16|3|3.3804513707153308|0.10191042566270775|6.3143931038576|233642.66666666666|512|698880|233346.66666666666|12|698620|1|1|0|0|2|1.753706731290124|0.0|3.507413462580248|623.0|6|1240|0|0|1|0
6bde929ed43ab33ae7a0d6d27911f1407820c9b4c2f1745f15f799f67e4c312b.exe|39d2d5b08007cd0ee52df46aceb5f18a|34404|240|8226|14|31|333312|387584|0|41948|4096|0|6442450944|4096|512|6|0|0|0|6|0|745472|1024|0|2|352|1048576|4096|1048576|4096|0|16|7|5.016717442651363|2.669473247257734|7.1448759269543265|102985.14285714286|512|333312|103730.0|348|333200|5|105|1|19|4|4.6347152244234024|1.9804820237218406|7.802977401864918|58222.25|20|164864|320|0|0|0
98973717cc8ca20ed761460533484b2d2eea7263285a7036e986ab18e3c775c6.exe|562f53655a0201611110fad2c7cc4c38|332|224|258|48|0|5632|19456|0|13486|8192|0|4194304|8192|512|4|0|0|0|6|0|49152|512|0|2|34144|1048576|4096|1048576|4096|0|16|3|2.955828863277396|0.08153941234324169|5.3262452333607015|8362.666666666666|512|18944|8085.333333333333|12|18944|1|1|0|0|4|3.3803599157637993|1.919240704636849|5.0011168136751865|4593.0|20|16936|0|0|1|0
122db655950128e76c6cbb45f0c8f4c26a2bb59e5ab46db3bb317fdfbf330558.exe|88f05c98ce91fb99b0943e17e3b38e98|34404|240|8226|14|29|93184|234496|0|7760|4096|0|6442450944|4096|512|6|0|0|0|6|0|344064|1024|0|2|288|1048576|4096|1048576|4096|0|16|7|4.843865605495514|2.01368355891762|7.845677103931159|46080.0|512|165888|46504.28571428572|252|165600|3|93|0|129|3|5.1096985104706665|2.566961045565863|7.850519970111032|55119.0|112|164864|312|0|0|0
bb42a0f2bee296b92beee9476197121c1751507265f12938d4287d0b923b7d7b.exe|62538a5c38f0d1a9077042c6c6aabc7e|332|224|258|48|0|635904|2048|0|643950|8192|647168|4194304|8192|512|4|0|0|0|4|0|663552|512|0|2|34112|1048576|4096|1048576|4096|0|16|3|3.427594024777435|0.10191042566270775|7.728031726250217|212650.66666666666|512|635904|212285.33333333334|12|635764|1|1|0|0|1|3.322837073098686|3.322837073098686|3.322837073098686|992.0|992|992|0|0|1|0
020f3febc579c2e8eb7db16083dabd88de18ea4b404aeba19cbeec3aa6dc2327.exe|c5dd76ac4e3cc07795e6348e012c01c3|332|224|270|6|0|480768|11264|0|488542|8192|491520|4194304|8192|512|4|0|0|0|4|0|516096|512|0|2|34112|1048576|4096|1048576|4096|0|16|3|5.174815930632971|0.10191042566270775|7.7519947899484425|164010.66666666666|512|480768|163614.66666666666|12|480356|1|1|0|0|4|4.420415815153414|1.5166422780956523|7.943765481135799|2542.5|20|8826|0|0|1|0
c709f3ff1715c6011d3b2f80423ae6819c470e494ffc361228c253ed99b173a3.exe|2bb8c5ca97c79d6a995f7b62c16d6d8c|332|224|258|48|0|717824|17920|0|725774|8192|0|4194304|8192|512|4|0|0|0|6|0|761856|512|0|2|34144|1048576|4096|1048576|4096|0|16|3|3.8094676304027737|0.09800417566270775|7.998505258421978|245248.0|512|717824|245002.66666666666|12|717588|1|1|0|0|12|3.0920873243452043|2.1425215005880878|5.0011168136751865|1352.0|132|4264|0|0|1|0
cc8ce9f6b58162658f16b2b7082c5689ac3026301d2af62b936b9757fe4053d0.exe|3bfc1401f5d7c8b222734d2bad24d017|34404|240|8226|14|29|93184|234496|0|7760|4096|0|6442450944|4096|512|6|0|0|0|6|0|344064|1024|0|2|288|1048576|4096|1048576|4096|0|16|7|4.84388747869548|2.01368355891762|7.845677103931159|46080.0|512|165888|46504.28571428572|252|165600|3|93|0|129|3|5.1096985104706665|2.566961045565863|7.850519970111032|55119.0|112|164864|312|0|0|0
c04ac787b9f19cb70d6386495d911a9747d2be5d1d43dc4122039fbdf53424bf.exe|9bb9a2ed31cd01b9bd0c863b0524fec0|332|224|270|6|0|167424|51712|0|175598|8192|180224|4194304|8192|512|4|0|0|0|4|0|253952|1024|261239|2|34144|1048576|4096|1048576|4096|0|15|4|5.36770447112245|0.10191042566270775|7.706138862622569|54784.0|512|167424|54564.5|12|167412|1|1|0|0|8|4.527788005245126|2.6463816108079103|7.981345729137877|6223.5|76|30938|0|0|1|0
5e128b2972457f9693a7892879be9e497648e7caf029971937040048b61b767c.exe|647413f1c8d4cd3b0c0ca30bb1bbaad8|34404|240|8226|12|0|380928|312832|0|210636|4096|0|6442450944|4096|512|6|0|0|0|6|0|708608|1024|0|2|288|1048576|4096|1048576|4096|0|16|6|5.625804072533886|3.865984764312594|7.895030362026798|113749.33333333333|4096|380928|115322.5|3700|380659|3|104|0|129|3|5.125746592462241|2.566961045565863|7.898664216085756|54607.0|112|163328|112|0|0|0
b34c4704e5fb0a3ffa586b143f6021ce080bd89a76a0236c1fa2e65837f5ac52.exe|c7e0938496f424183f69bd907e4edd3d|332|224|258|48|0|524288|18944|0|532390|8192|532480|4194304|8192|512|4|0|0|0|4|0|565248|512|0|2|34112|1048576|4096|1048576|4096|0|16|3|4.742836083821271|0.10191042566270775|7.653486144845573|181077.33333333334|512|524288|180793.33333333334|12|524204|1|1|0|0|3|3.796039848367869|1.578897902987479|6.511551429195146|5977.333333333333|20|16936|0|0|1|0
d5e7de2fd5987b8356f29d011cd95ea37875a697120c59387db4d995cf5ed929.exe|e4d73a0221396429df0bbb7a8eea5957|332|224|271|6|0|26112|141824|2048|13784|4096|32768|4194304|4096|512|4|0|6|0|4|0|245760|1024|0|2|34112|1048576|4096|1048576|4096|0|16|5|3.9794266172781185|0.0|6.453919385955138|7168.0|0|26112|46227.6|2656|131960|7|165|1|0|6|3.1648157029533244|2.1609640474436813|5.290353415635724|373.8333333333333|20|843|0|0|0|0
6481c836c532a3f055c0239f0459af303c5eda0c95a3f0283bba568b060967e5.exe|560d32891531b1b707f3382ae9c56b85|332|224|34|48|0|784543|1098|0|792729|8192|794624|4194304|8192|512|4|0|0|0|4|0|811008|512|0|2|34144|1048576|4096|1048576|4096|0|16|3|3.0384367946461364|0.09800417566270775|6.444865791708765|262314.6666666667|512|784896|261880.33333333334|12|784543|1|1|0|0|1|3.4759858682061258|3.4759858682061258|3.4759858682061258|998.0|998|998|0|0|1|0
Build.bin|35cd99a80147722f8826156f30511ac4|332|224|258|8|0|22016|168448|0|29870|8192|32768|4194304|8192|512|4|0|0|0|4|0|212992|512|0|2|34112|1048576|4096|1048576|4096|0|16|3|2.382973914810169|0.08153941234324169|5.5816341586382165|63488.0|512|167936|63077.333333333336|12|167536|1|1|0|0|11|2.3460210750778927|0.8266226760456181|7.875894573596853|15174.181818181818|132|67624|0|0|1|0
39c887e8c10540bd9ac9145877cd3c5e86040b75fbdda1e65204bd67ad531db2.exe|04d4e4d6d23cdd55e5cd764b1b665ee1|332|224|258|48|0|798293|2048|0|806479|8192|811008|4194304|8192|512|4|0|0|0|4|0|827392|512|0|2|34144|1048576|4096|1048576|4096|0|16|3|3.487938452621238|0.09800417566270775|6.389407176413372|266922.6666666667|512|798720|266475.0|12|798293|1|1|0|0|2|1.7469610016959585|0.0|3.493922003391917|478.0|6|950|0|0|1|0
df010e2c63b9ce0bdc286cea8ab54c2cc5d5cc8fae2e91cfd5cb95b7a1cfc1be.exe|6a47a9a51a0b5833ccb361a86276742a|332|224|258|80|0|674304|193024|0|682206|8192|688128|4194304|8192|512|4|0|0|0|4|0|892928|512|0|2|34112|1048576|4096|1048576|4096|0|16|3|4.264375077309375|0.10191042566270775|7.185906938121636|289109.3333333333|512|674304|288701.3333333333|12|674020|1|1|0|0|12|4.945436583253066|2.546831097290012|7.98240114738229|15947.916666666666|132|67624|0|0|1|0
c96b046fb95a1093da81f843457ce62bb93ce06e6c8adc707e56a0f0318465ff.exe|72ab71ca8afd5dee9963f4b591ae4f42|332|224|258|48|0|1627136|7168|0|1635278|8192|1638400|4194304|8192|512|4|0|0|0|6|0|1654784|512|0|2|34144|1048576|4096|1048576|4096|0|16|3|4.344389840574248|0.10191042566270775|7.9676922251868465|544768.0|512|1627136|544578.6666666666|12|1627092|1|1|0|0|4|3.826230483440355|1.8856280438331625|5.417394513994866|1587.5|34|4264|0|0|1|0
5e8bb41fd9e9a6cd124c882fa939949e25475bccec5d033f26c25e27021eba06.exe|c47cffecbf962dd846fcb4dfd70641c8|332|224|258|48|0|608256|2048|0|616222|8192|622592|4194304|8192|512|4|0|0|0|4|0|638976|512|0|2|34112|1048576|4096|1048576|4096|0|16|3|3.4238001016761035|0.10191042566270775|7.713828217475768|203434.66666666666|512|608256|203046.66666666666|12|608036|1|1|0|0|1|3.2994959303267977|3.2994959303267977|3.2994959303267977|1000.0|1000|1000|0|0|1|0
ca4fc0619c3db00e7d8ab387909dcbad979bcf4e8b76bd72fb6fc05d0ead165a.exe|99c23b69ad177e9047bb95df4acb8a80|332|224|258|48|0|6656|122880|0|14686|8192|16384|4194304|8192|512|4|0|0|0|6|0|147456|512|0|2|34144|1048576|4096|1048576|4096|0|16|3|3.5351263282431784|0.08153941234324169|5.501746607866193|43178.666666666664|512|122368|42849.333333333336|12|122036|1|1|0|0|9|4.482417492033901|2.799076556951972|7.9711330862062955|13497.666666666666|90|67624|0|0|1|0
604646d86065a0222dfb1f306844220b2897a3ee2cfebe462c9af6643a688715.exe|708492ac3d3b67e3d710239e9a7f358d|332|224|258|48|0|95232|2048|0|103230|8192|0|4194304|8192|512|4|0|0|0|4|0|122880|512|0|3|34112|1048576|4096|1048576|4096|0|16|3|3.2805280271065134|0.10191042566270775|6.015733555436002|32426.666666666668|512|95232|32100.666666666668|12|95044|1|1|0|0|2|4.071300027631039|3.1414832415868914|5.0011168136751865|543.0|490|596|0|0|1|0
1a3e661f9509a404c8512b08d131bb8944300b9e1618115d07776a8754b4b239.exe|78d0be99e9711a6b163691de0656ad7e|34404|240|8226|14|29|93184|232960|0|7776|4096|0|6442450944|4096|512|6|0|0|0|6|0|344064|1024|0|2|288|1048576|4096|1048576|4096|0|16|7|4.827283507448158|1.977400350166309|7.778287270387418|45860.57142857143|512|164352|46287.142857142855|252|164064|3|93|0|129|3|5.086652195096646|2.566961045565863|7.781381023988972|54607.0|112|163328|312|0|0|0
cbc181db83ec03ccad23b36540e59cfe576f1892ba208f303f729d4fa358dca4.exe|c8f5aa019872f0f9bc312e4fc2d0c0da|332|224|271|6|0|27136|186880|2048|13613|4096|32768|4194304|4096|512|4|0|6|0|4|0|831488|1024|516963|2|34112|1048576|4096|1048576|4096|0|16|5|3.986584869933303|0.0|6.458398214928006|61644.8|0|273920|163505.0|5286|335872|7|165|1|0|8|3.1556652506352574|1.6709505944546688|5.299340634842322|34112.75|20|270376|0|0|0|0
de8211573c5ce932d6cdd2f4ffe8f350268f6d0007d7a83bf5cb88e86c87a5fa.exe|49a8859c0b016aa1d4fc71fec3607c41|332|224|2|8|0|1185792|2560|0|1193786|8192|1196032|4194304|8192|512|4|0|0|0|4|0|1212416|512|0|3|34144|1048576|4096|1048576|4096|0|16|3|3.08026479494805|0.10191042566270775|5.728193965870696|396117.3333333333|512|1185792|395722.0|12|1185616|1|1|0|0|2|4.1375465079095495|3.2739762021439116|5.0011168136751865|689.0|490|888|0|0|0|0
813355b1bb19416e2e94c7bc8481e1e916638386283827d45d23f112c8d203dc.exe|f9465606c8ab82d30cccfee5567f2a31|34404|240|8226|12|0|380928|314368|0|210652|4096|0|6442450944|4096|512|6|0|0|0|6|0|708608|1024|0|2|288|1048576|4096|1048576|4096|0|16|6|5.604217831608584|3.8638293765242397|7.775067258642137|114005.33333333333|4096|380928|115575.83333333333|3700|380675|3|104|0|129|3|5.0859715203696165|2.566961045565863|7.779338999807882|55119.0|112|164864|112|0|0|0
38210d71449f0b7d9f390c954672147b155d7314bc0a045b8f256ae60495de3a.exe|c8c2d9738ce422be9460c5b5ade84d44|332|224|258|48|0|5632|57344|0|13374|8192|0|4194304|8192|512|4|0|0|0|6|0|81920|512|0|2|34144|1048576|4096|1048576|4096|0|16|3|4.194084138573261|0.08153941234324169|7.263527625400993|20992.0|512|56832|20677.333333333332|12|56832|1|1|0|0|8|4.583121774722636|2.6463816108079103|7.974623469365077|6983.75|76|37026|0|0|1|0
2d3e9c53233fef6ae80e79bbf7fa25952a114f865f7a3643a103873e27e9e8d2.exe|96b9f78979b3785d7606741c26bef033|34404|240|8226|14|29|93184|234496|0|7760|4096|0|6442450944|4096|512|6|0|0|0|6|0|344064|1024|0|2|288|1048576|4096|1048576|4096|0|16|7|4.843853521776756|2.01368355891762|7.845677103931159|46080.0|512|165888|46504.28571428572|252|165600|3|93|0|129|3|5.1096985104706665|2.566961045565863|7.850519970111032|55119.0|112|164864|312|0|0|0
f9a291dddc31ad85007e152ada4dc5f5da083528041c42ace09287aea2fd8f18.exe|37ed1f20c40a48806e407967a885eba9|332|224|259|10|0|264192|42236928|0|205503|4096|270336|4194304|4096|512|5|1|0|0|5|1|42483712|1024|436174|2|33024|1048576|4096|1048576|4096|0|16|7|2.3154724797634354|0.0|7.713983737668832|57636.57142857143|512|264192|6065783.142857143|23|42068696|4|122|0|0|49|4.860553040430334|1.0|6.341932059575864|2458.8367346938776|2|9640|72|0|1|0
31442c536997b269b96ada15fbd99a704d720ac43611aabae0b907de64abeb07.exe|e6eded80c39a6f5e2b509ecf83ea5848|332|224|270|6|0|874496|56320|0|882590|8192|884736|4194304|8192|512|4|0|0|0|4|0|950272|512|0|2|34112|1048576|4096|1048576|4096|0|16|3|3.8979621426930096|0.10191042566270775|7.857620578918689|310272.0|512|874496|309942.6666666667|12|874404|1|1|0|0|4|3.3780927327691606|1.6788979029874789|4.941677816970411|13776.5|20|53800|0|0|1|0
520c632c6a99f05ed70c3ed82c0faa316b19ad1f4149b70f2d4590a0a90dd22e.exe|2583465326a30790524827ef10c4f531|332|224|258|80|0|508928|2048|0|516746|8192|524288|4194304|8192|512|4|0|0|0|4|0|540672|512|0|2|34112|1048576|4096|1048576|4096|0|16|3|3.987456338909833|0.10191042566270775|7.7144586247070475|170325.33333333334|512|508928|170024.0|12|508560|1|1|0|0|2|4.144219043050152|3.287321272425118|5.0011168136751865|667.0|490|844|0|0|1|0
83f886c7053985fe0f17ef622ae92e94f30ec7d7ced002725e59d5410223ba81.exe|6d84cc5fa171975935114b229bf56eb0|34404|240|8226|14|29|93184|232960|0|7776|4096|0|6442450944|4096|512|6|0|0|0|6|0|344064|1024|0|2|288|1048576|4096|1048576|4096|0|16|7|4.827270459453617|1.977400350166309|7.778287270387418|45860.57142857143|512|164352|46287.142857142855|252|164064|3|93|0|129|3|5.086652195096646|2.566961045565863|7.781381023988972|54607.0|112|163328|312|0|0|0
0f808a9ededa84a6ace1fa7ad8de9f3f45fb163918e35878e2cf4bfc8aed0b9b.exe|59ceab2423aa83ef8fab3aef9dd5c1c7|34404|240|8226|14|29|93184|234496|0|7760|4096|0|6442450944|4096|512|6|0|0|0|6|0|344064|1024|0|2|288|1048576|4096|1048576|4096|0|16|7|4.843847775377528|2.01368355891762|7.845677103931159|46080.0|512|165888|46504.28571428572|252|165600|3|93|0|129|3|5.1096985104706665|2.566961045565863|7.850519970111032|55119.0|112|164864|312|0|0|0
75389e2a92cb68d21e3dba011fd89eeb74749a23efd15154fa24770ab2a85ca7.exe|336108f6a18e5e234442d5759e7cb068|332|224|34|80|0|142848|2048|0|150730|8192|155648|4194304|8192|512|4|0|0|0|6|0|172032|512|0|2|34144|1048576|4096|1048576|4096|0|16|3|2.6956389310623283|0.10191042566270775|4.069925129873169|48298.666666666664|512|142848|48000.0|12|142544|1|1|0|0|2|4.138803098567585|3.2764893834599835|5.0011168136751865|639.0|490|788|0|0|1|0
50f0d3c53631efa2b454e2a505754fad8bb2f5706d7bb88477449a188e652f68.exe|f5aa803f52b91918139254834f6e21ce|332|224|271|6|0|737280|524288|0|595661|4096|741376|4194304|4096|4096|4|0|0|0|4|0|1478656|4096|0|2|0|1048576|4096|1048576|4096|0|16|4|5.822248221539913|5.415113040950498|6.524702496473477|315392.0|32768|737280|366097.5|30832|734398|16|462|1|0|60|3.178597479557445|0.9038115119425031|6.348147655206433|456.85|11|5192|0|0|1|0
4e264bbf2e9afbd0c0d3ec144cc81d373c450fd5cec7d930badaf6f14854fd39.exe|cdda9b135c7994d7c173d92cac1d1dfd|34404|240|8226|12|0|380928|314368|0|210652|4096|0|6442450944|4096|512|6|0|0|0|6|0|708608|1024|0|2|288|1048576|4096|1048576|4096|0|16|6|5.604202582305895|3.8638293765242397|7.775067258642137|114005.33333333333|4096|380928|115575.83333333333|3700|380675|3|104|0|129|3|5.0859715203696165|2.566961045565863|7.779338999807882|55119.0|112|164864|112|0|0|0
e66956fdd8faac2cd75bb5b7a35fd5d093c81b255692155c4a4afb6a427c4601.exe|2c6c1af66c6937ea4a48624a8e1ccf0b|332|224|271|6|0|26112|141824|2048|13559|4096|32768|4194304|4096|512|4|0|6|0|4|0|614400|1024|395384|2|34112|1048576|4096|1048576|4096|0|16|5|4.491700267049547|0.0|6.859320172172042|44236.8|0|188416|120172.6|5018|249856|7|165|1|0|14|4.131562106463991|2.488246327849667|7.987561066302975|13382.92857142857|90|84137|0|0|0|0
f793313e6ab482167d0da6f456a148a8ea528877d0d4166a0219b43290862561.exe|82fc2d72fa9e510609999618560bb66d|34404|240|8226|14|0|120832|1726464|0|49740|4096|0|6442450944|4096|512|6|0|0|0|6|0|1867776|1024|1850124|2|96|1048576|4096|1048576|4096|0|16|7|4.410150349354575|1.5073029622745446|6.342530171882332|263168.0|512|1040384|263622.71428571426|152|1040332|1|82|0|6|1|4.9116145157351045|4.9116145157351045|4.9116145157351045|381.0|381|381|148|0|0|0
Client.bin|5285c7db146bf8277ccc5a26091bac2a|332|224|2|8|0|44032|15872|0|52174|8192|57344|4194304|8192|512|4|0|0|0|4|0|81920|512|0|2|34112|1048576|4096|1048576|4096|0|16|3|4.428027020216901|0.08153941234324169|7.555640587129744|19968.0|512|44032|19710.666666666668|12|43988|1|1|0|0|4|4.320496952720354|1.1540157730728|7.816023249624515|3706.25|20|11390|0|0|1|0
nigger.bin|89d3f016663322cd5b33af18039461b2|332|224|258|8|0|352768|3072|0|360910|8192|0|4194304|8192|512|4|0|0|0|4|0|385024|512|0|2|34112|1048576|4096|1048576|4096|0|16|3|3.594671778169999|0.10191042566270775|6.446139519060551|118613.33333333333|512|352768|118432.0|12|352724|1|1|0|0|2|4.2024846071660065|3.1788146692918273|5.2261545450401865|947.5|724|1171|0|0|1|0
795a1468d38af132481d8ec62e8e11b04303fa20ec9c412fc911df44d8622c6c.exe|01374ac680ed11ba427a3240f2718204|332|224|258|48|0|6656|12800|0|14462|8192|0|4194304|8192|512|4|0|0|0|6|0|40960|512|0|2|34144|1048576|4096|1048576|4096|0|16|3|4.045690700115226|0.08153941234324169|6.622336819137956|6485.333333333333|512|12288|6192.0|12|12288|1|1|0|0|8|3.9295204819134133|2.2996828359451342|7.839005382039354|1454.75|76|7054|0|0|1|0
